# finding_id	entity_id	entity_kind	entity_file	finding_type	claim_locator
CV914-0817	BMA-TP53-MUT-RCC	BMA	bma_tp53_mut_rcc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1711
CV914-0818	BMA-TP53-MUT-SCLC	BMA	bma_tp53_mut_sclc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1714
CV914-0819	BMA-TP53-MUT-UROTHELIAL	BMA	bma_tp53_mut_urothelial.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1717
CV914-0820	BMA-TP53-MUT-MM	BMA	bma_tp53_mut_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1720
CV914-0821	BMA-TP53-MUT-MM	BMA	bma_tp53_mut_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1721
CV914-0822	BMA-TP53-MUT-MM	BMA	bma_tp53_mut_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1722
CV914-0823	BMA-TP53-MUT-MM	BMA	bma_tp53_mut_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1723
CV914-0824	BMA-BCL2-REARRANGEMENT-HGBL-DH	BMA	bma_bcl2_rearrangement_hgbl_dh.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1726
CV914-0825	BMA-BCL2-REARRANGEMENT-HGBL-DH	BMA	bma_bcl2_rearrangement_hgbl_dh.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1727
CV914-0826	BMA-BCL2-REARRANGEMENT-HGBL-DH	BMA	bma_bcl2_rearrangement_hgbl_dh.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1728
CV914-0827	BMA-MYC-REARRANGEMENT-BURKITT	BMA	bma_myc_rearrangement_burkitt.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1731
CV914-0828	BMA-MYC-REARRANGEMENT-BURKITT	BMA	bma_myc_rearrangement_burkitt.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1732
CV914-0829	BMA-MYC-REARRANGEMENT-BURKITT	BMA	bma_myc_rearrangement_burkitt.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1733
CV914-0830	BMA-MYC-REARRANGEMENT-DLBCL-NOS	BMA	bma_myc_rearrangement_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1736
CV914-0831	BMA-MYC-REARRANGEMENT-DLBCL-NOS	BMA	bma_myc_rearrangement_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1737
CV914-0832	BMA-MYC-REARRANGEMENT-DLBCL-NOS	BMA	bma_myc_rearrangement_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1738
CV914-0833	BMA-MYC-REARRANGEMENT-FL	BMA	bma_myc_rearrangement_fl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1741
CV914-0834	BMA-MYC-REARRANGEMENT-FL	BMA	bma_myc_rearrangement_fl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1742
CV914-0835	BMA-MYC-REARRANGEMENT-FL	BMA	bma_myc_rearrangement_fl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1743
CV914-0836	BMA-MYC-REARRANGEMENT-HGBL-DH	BMA	bma_myc_rearrangement_hgbl_dh.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1746
CV914-0837	BMA-MYC-REARRANGEMENT-HGBL-DH	BMA	bma_myc_rearrangement_hgbl_dh.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1747
CV914-0838	BMA-MYC-REARRANGEMENT-HGBL-DH	BMA	bma_myc_rearrangement_hgbl_dh.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1748
CV914-0839	BMA-NOTCH1-ACTIVATING-T-ALL	BMA	bma_notch1_activating_t_all.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1751
CV914-0840	BMA-NOTCH1-ACTIVATING-T-ALL	BMA	bma_notch1_activating_t_all.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1752
CV914-0841	BMA-NOTCH1-ACTIVATING-T-ALL	BMA	bma_notch1_activating_t_all.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1753
CV914-0842	BMA-PALB2-SOMATIC-OVARIAN	BMA	bma_palb2_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1756
CV914-0843	BMA-PALB2-SOMATIC-OVARIAN	BMA	bma_palb2_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1757
CV914-0844	BMA-PALB2-SOMATIC-OVARIAN	BMA	bma_palb2_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1758
CV914-0845	BMA-PIK3CA-EXON20-BREAST	BMA	bma_pik3ca_exon20_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1761
CV914-0846	BMA-PIK3CA-EXON20-BREAST	BMA	bma_pik3ca_exon20_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1762
CV914-0847	BMA-PIK3CA-EXON20-BREAST	BMA	bma_pik3ca_exon20_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1763
CV914-0848	BMA-PIK3CA-EXON9-BREAST	BMA	bma_pik3ca_exon9_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1766
CV914-0849	BMA-PIK3CA-EXON9-BREAST	BMA	bma_pik3ca_exon9_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1767
CV914-0850	BMA-PIK3CA-EXON9-BREAST	BMA	bma_pik3ca_exon9_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1768
CV914-0851	BMA-RAD51B-SOMATIC-OVARIAN	BMA	bma_rad51b_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1771
CV914-0852	BMA-RAD51B-SOMATIC-OVARIAN	BMA	bma_rad51b_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1772
CV914-0853	BMA-RAD51B-SOMATIC-OVARIAN	BMA	bma_rad51b_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1773
CV914-0854	BMA-RAD51C-SOMATIC-OVARIAN	BMA	bma_rad51c_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1776
CV914-0855	BMA-RAD51C-SOMATIC-OVARIAN	BMA	bma_rad51c_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1777
CV914-0856	BMA-RAD51C-SOMATIC-OVARIAN	BMA	bma_rad51c_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1778
CV914-0857	BMA-RAD51D-SOMATIC-OVARIAN	BMA	bma_rad51d_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1781
CV914-0858	BMA-RAD51D-SOMATIC-OVARIAN	BMA	bma_rad51d_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1782
CV914-0859	BMA-RAD51D-SOMATIC-OVARIAN	BMA	bma_rad51d_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1783
CV914-0860	BMA-TP53-R175H-MM	BMA	bma_tp53_r175h_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1786
CV914-0861	BMA-TP53-R175H-MM	BMA	bma_tp53_r175h_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1787
CV914-0862	BMA-TP53-R175H-MM	BMA	bma_tp53_r175h_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1788
CV914-0863	BMA-TP53-R248Q-MM	BMA	bma_tp53_r248q_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1791
CV914-0864	BMA-TP53-R248Q-MM	BMA	bma_tp53_r248q_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1792
CV914-0865	BMA-TP53-R248Q-MM	BMA	bma_tp53_r248q_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1793
CV914-0866	BMA-TP53-R273H-MM	BMA	bma_tp53_r273h_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1796
CV914-0867	BMA-TP53-R273H-MM	BMA	bma_tp53_r273h_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1797
CV914-0868	BMA-TP53-R273H-MM	BMA	bma_tp53_r273h_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1798
CV914-0869	BMA-TP53-R282W-MM	BMA	bma_tp53_r282w_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1801
CV914-0870	BMA-TP53-R282W-MM	BMA	bma_tp53_r282w_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1802
CV914-0871	BMA-TP53-R282W-MM	BMA	bma_tp53_r282w_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1803
CV914-0872	BMA-ATM-GERMLINE-BREAST	BMA	bma_atm_germline_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1806
CV914-0873	BMA-ATM-GERMLINE-BREAST	BMA	bma_atm_germline_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1807
CV914-0874	BMA-BARD1-SOMATIC-OVARIAN	BMA	bma_bard1_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1810
CV914-0875	BMA-BARD1-SOMATIC-OVARIAN	BMA	bma_bard1_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1811
CV914-0876	BMA-BRIP1-SOMATIC-OVARIAN	BMA	bma_brip1_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1814
CV914-0877	BMA-BRIP1-SOMATIC-OVARIAN	BMA	bma_brip1_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1815
CV914-0878	BMA-KIT-MUTATION-AML	BMA	bma_kit_mutation_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1818
CV914-0879	BMA-KIT-MUTATION-AML	BMA	bma_kit_mutation_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1819
CV914-0880	BMA-MYD88-L265P-DLBCL-NOS	BMA	bma_myd88_l265p_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1822
CV914-0881	BMA-MYD88-L265P-DLBCL-NOS	BMA	bma_myd88_l265p_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1823
CV914-0882	BMA-MYD88-L265P-PCNSL	BMA	bma_myd88_l265p_pcnsl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1826
CV914-0883	BMA-MYD88-L265P-PCNSL	BMA	bma_myd88_l265p_pcnsl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1827
CV914-0884	BMA-TP53-MUT-OVARIAN	BMA	bma_tp53_mut_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1830
CV914-0885	BMA-TP53-MUT-OVARIAN	BMA	bma_tp53_mut_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1831
CV914-0886	BMA-TP53-R175H-MCL	BMA	bma_tp53_r175h_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1834
CV914-0887	BMA-TP53-R175H-MCL	BMA	bma_tp53_r175h_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1835
CV914-0888	BMA-TP53-R175H-OVARIAN	BMA	bma_tp53_r175h_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1838
CV914-0889	BMA-TP53-R175H-OVARIAN	BMA	bma_tp53_r175h_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1839
CV914-0890	BMA-TP53-R248Q-MCL	BMA	bma_tp53_r248q_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1842
CV914-0891	BMA-TP53-R248Q-MCL	BMA	bma_tp53_r248q_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1843
CV914-0892	BMA-TP53-R248Q-OVARIAN	BMA	bma_tp53_r248q_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1846
CV914-0893	BMA-TP53-R248Q-OVARIAN	BMA	bma_tp53_r248q_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1847
CV914-0894	BMA-TP53-R273H-MCL	BMA	bma_tp53_r273h_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1850
CV914-0895	BMA-TP53-R273H-MCL	BMA	bma_tp53_r273h_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1851
CV914-0896	BMA-TP53-R273H-OVARIAN	BMA	bma_tp53_r273h_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1854
CV914-0897	BMA-TP53-R273H-OVARIAN	BMA	bma_tp53_r273h_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1855
CV914-0898	BMA-TP53-R282W-MCL	BMA	bma_tp53_r282w_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1858
CV914-0899	BMA-TP53-R282W-MCL	BMA	bma_tp53_r282w_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1859
CV914-0900	BMA-TP53-R282W-OVARIAN	BMA	bma_tp53_r282w_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1862
CV914-0901	BMA-TP53-R282W-OVARIAN	BMA	bma_tp53_r282w_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1863
CV914-0902	BMA-ATM-GERMLINE-PDAC	BMA	bma_atm_germline_pdac.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1866
CV914-0903	BMA-ATM-SOMATIC-PDAC	BMA	bma_atm_somatic_pdac.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1869
CV914-0904	BMA-BRCA1-SOMATIC-PDAC	BMA	bma_brca1_somatic_pdac.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1872
CV914-0905	BMA-BRCA2-SOMATIC-PDAC	BMA	bma_brca2_somatic_pdac.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1875
CV914-0906	BMA-CCND1-IHC-MCL	BMA	bma_ccnd1_ihc_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1878
CV914-0907	BMA-CCND1-T1114-MM	BMA	bma_ccnd1_t1114_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1881
CV914-0908	BMA-CHEK2-GERMLINE-BREAST	BMA	bma_chek2_germline_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1884
CV914-0909	BMA-KIT-MUTATION-MELANOMA	BMA	bma_kit_mutation_melanoma.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1887
CV914-0910	BMA-NRAS-Q61K-MELANOMA	BMA	bma_nras_q61k_melanoma.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1890
CV914-0911	BMA-NRAS-Q61R-MELANOMA	BMA	bma_nras_q61r_melanoma.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1893
CV914-0912	BMA-PALB2-GERMLINE-BREAST	BMA	bma_palb2_germline_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1896
CV914-0913	BMA-PALB2-GERMLINE-PDAC	BMA	bma_palb2_germline_pdac.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1899
CV914-0914	BMA-PALB2-SOMATIC-PDAC	BMA	bma_palb2_somatic_pdac.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1902
